Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
NE,Noble Corporation plc A,46.57,0.82268889,0.38,Strong Buy,1865480,86875403.6,6455965175.999999,18.51984411,2.8336,5800,Industrial Services,Contract Drilling,46.705,36.2,1.3158569,46.705,34.85,19.53285421,90.08163265,46.705,34.85,21.7834728,46.705,24.12,46.705,20.34,1781974.7,1706102.43333333,1377395.16666667,1473998.45555556,485706000,189386000,485706000,189386000,12.73299443,0.82268889,United States,0.14055369,1.88384736,,0,0,,62.77281103,-3.40457394,605.5571869,571649000,172.6955717,11.87307802,6093610000,110.91114249,1.7309,0.19,-19.22741161,236.59346743,2.5146,140.01591343,0.349519,44.52336513,41.10517738,40.40178827,39.09047079,-14.19423864,7.54438069,4.39495366,-218.58617277,-27.26739364,-23.61796525,21.60382276,24.96031529,1296.32226226,305445000,152317000,-4.26576327,2907.83965245,1514.1509434,58.69994615,331268000,104.24656883,168948000,-19.93079533,394.80303361,111.68751663,11.94952495,17.29459202,15.79152483,19.7394125,1.73882654,1.74274769,85.29537084,3.74869202,3.21502821,1.88384736,2023-05-03,85.6699294,73.43469603,,,8.82843466,12.13449311,10.64812921,46.62325568,243766.72413793,-2.01383892,190.1840841,112.65378866,198404568.128,44.464,41.666,39.97066667,39.4068,22.77066945,5072392000,-3.10365274,149.44844778,10324.74316307,872178000,520654000,-27.73251311,141.04351852,1627779000,1368085000,1413847000,251084000,2023-08-02,2.49067369,3.54975899,4.34420641,46.28166667,40.08149337,25.02013423,13.28144004,77.40952381,40.008,38.9504,37.805,17.95369723,0,39.774928,42.69769597,1.9863
NOVT,Novanta Inc.,179.54,2.81754667,4.92,Buy,87718,15748889.72,6428534988,87.85046729,2.0574,3000,Electronic Technology,Electronic Equipment/Instruments,187.605,167.1,1.6781808,187.605,151.2803,15.72772979,173.48057883,187.605,137.66,25.86049772,187.605,111.02,187.605,14.4,114538.2,161203.16666667,134601.11666667,135531.22222222,100105000,82676000,100105000,82676000,-2.47691472,2.81754667,United States,0.79568641,2.84358602,,0,0,,28.01750247,-0.53514004,10.4150203,164443000,19.60708727,41.48363255,6120240000,46.60884402,2.0622,0.74,19.69804199,-3.53612167,2.0437,26.42746675,0.73,177.65844613,174.61350391,172.40608902,162.82187556,62.34053721,8.26295181,7.75649026,-106.84077543,-10.46770601,73.48188808,41.25958441,41.3032234,24.56296618,355205000.00057,92539000,3.75257871,11.58149854,19.9718095,70.19067934,393158000,47.12801256,74051000.00011891,19.67632027,-2.94899044,27.06557632,8.60154977,8.39174573,12.48259095,12.97057705,11.10060035,10.74867767,95.14260084,7.37972656,7.48876686,1.67275716,2023-05-09,59.55686226,59.35703503,9.96279488,10.01001355,6.04413114,12.97701971,7.14642013,21.80412087,286967.66666713,0.34482285,7.30109296,17.02081037,35466556.7736,177.356,178.04,171.695,160.7668,1.08552688,1225815000,-1.24048108,1.6292146,-0.81414674,404793000,475834000,-2.7685882,0.25726223,663626000,627798000,860903000.001382,35805600,2023-08-08,3.17204919,2.31284111,2.21641664,177.7,173.21082103,30.22412417,-1.78874241,43.68947579,174.122,167.6642,151.64615,9.84205532,0,168.8535434,176.97493533,2.0771
JOBY,"Joby Aviation, Inc.",10.18,6.70859539,0.64,Strong Buy,11717068,119279752.24,6423363345.999999,,-0.5158,1422,Electronic Technology,Aerospace & Defense,11.98,6.19,2.2221875,11.98,3.72,136.19489559,-6.60550459,11.98,3.68,181.21546961,11.98,3.15,17,3.15,25674179.7,13172946.5,8550793.3,6500572.94444444,1059997000.0000002,980010000,149305000,52030000,-0.7797271,6.70859539,United States,0.02452559,33.4182142,,0,0,,-54.63387593,2.25248987,-3.94699936,-371726000,-64.22716334,,1672720000,27.94310007,-0.4407,-0.19,-74.3255814,-74.16356877,-0.5158,-75.32290959,-0.152441,9.78784817,8.38334901,7.74014164,5.85104836,-27.5006686,,,-4.47329066,-20.84861401,-2.19970942,,,-50.50492379,-23995000,-7067000,-7.5155941,-35.59094398,-86.13191244,67.99855345,-953780000,-43.09964287,-258043000,-69.38485899,-81.95574383,-128.45875478,,,,,5.44163869,5.99211254,,,,33.4182142,2023-05-03,67.29365703,68.61587062,,,-23.40003225,-26.4889806,-26.23400618,,0,,,,313118911.89699996,9.98,9.183,7.421,5.2389,-13.12663981,1218727000,-5.74307184,-14.37284611,1043.22175732,1013140000,26230000,-4.00029279,,128243000,149232000,0,630979000,2023-08-10,12.29418222,9.24565555,11.3362189,9.84,9.08073461,197.66081871,-2.49042146,101.98412698,8.206,6.3392,4.6819,,0,6.87806503,9.27041505,-0.4407
IGT,International Game Technology,31.59,1.18513773,0.37,Buy,722368,22819605.12,6390340919,29.44082013,1.0839,10786,Consumer Services,Casinos/Gaming,32.23,29.72,1.8346239,32.23,24.05,17.74133433,32.28643216,32.23,22.3,29.41417452,32.23,15.005,49.41,0.111328,1144301.8,1595881.46666667,1597229.98333333,1474060.62222222,740000000.003554,806000000.0058349,740000000.003554,806000000.0058349,-0.94073377,1.18513773,United Kingdom,4.2554693,1.02909091,300,0.8,0.2,2.5324469,12.53481894,8.14814815,17.74193548,1583000000,11.63610719,7.6211882,11079500000,-41.99845547,1.3519,0.49,135.50295858,-70.38961039,1.073,-53.09904712,0.401019,31.30219155,30.59257413,29.95366929,27.5600193,-21.35135135,13.77514793,15.72689608,12.60988935,87.06896552,0.19137687,47.33727811,48.03967879,2.14504597,2000000000.02006,535000000.001034,3.08285164,6.78642714,3.82848392,50.57600375,5224000000.037821,-42.94605809,275000000.002759,135.9375,-70.88607595,-53.09168444,6.50887574,5.19603212,22.03550296,22.13037317,4.40091055,4.45167209,9.56879713,1.50487478,1.52091083,0.89545455,2023-05-09,61.00045983,62.21511793,6.03550296,6.11714691,2.02205882,16.11721612,2.89893267,3.32599658,391711.47784558,-3.01921317,0.85632731,2.61754726,110224179.78,31.234,31.383,29.49966667,27.2803,-7.85196962,10511000000.0761,0.74762772,-6.56058316,-12.19405594,2264000000.01639,6030000000.043651,0.04977601,-10.40118871,8454000000.0406,8643000000.062569,4225000000.04238,202290000,2023-08-01,2.08734746,2.1238168,2.62316275,31.50666667,31.06412181,36.34009495,0.25388765,72.43449782,31.178,28.3144,24.795,13.29711856,-161000000.00161502,29.02000835,31.19540905,1.3626
CMC,Commercial Metals Company,53.66,0.61878867,0.33,Strong Buy,970394,52071342.04,6266755332,6.6342742,8.195,12483,Non-Energy Minerals,Steel,54.17,46.115,1.2605023,54.17,42.47,11.00537857,143.79827351,58.09,41.83,-0.44526902,58.09,32.92,58.09,0.125547,950210,959482.3,780137.55,930635.72222222,672596000,478685000,672596000,478685000,1.89897455,0.61878867,United States,0.28809206,3.68329105,16.66666667,0.56,0.16,1.1926948,94.35649969,21.50919544,-21.23173183,1476219000,10.3258989,4.70622335,5742170000,193.89588134,9.9472,2.02,30.44425375,-22.3292194,8.0883,-8.14490943,1.907214,53.07773381,50.75614124,49.69736421,48.136138,464.94391659,2.80834166,8.86766911,648.50352693,168.43312252,3107.72323403,21.00479038,21.11354763,72.1051572,1872258000,472931000,18.33185293,-15.12761429,11.99350087,70.22651688,680420000,194.83293571,1217262000,30.09302248,-25.11226551,-10.7980517,13.65641549,10.71673167,14.89063588,14.17200804,1.91858218,1.5586101,7.96286961,0.70612093,0.73669336,2.34032363,2023-06-22,74.89233316,71.06355695,,,15.27536559,26.91363025,20.32158605,32.44872031,714049.58743892,16.20344469,-6.78682544,5.39187838,115429413.824,53.146,52.489,48.583,48.0961,37.3398329,6520860000,0.55527876,6.83450798,38.27800908,3141641000,1159105000,-15.05214402,-30.8296409,3084314000,2497235000,8913481000,116786000,2023-10-26,2.56555903,2.59307044,2.46535746,53.54833333,50.6567666,10.82197439,2.03460734,54.10683515,50.392,47.0552,47.7482,13.58930443,-67749000,48.70612064,52.30682461,10.0894
MTDR,Matador Resources Company,52.26,1.57434402,0.81,Buy,1285320,67170823.2,6228577470.000001,5.35286285,9.8933,360,Energy Minerals,Integrated Oil,53.08,47.76,1.5382257,53.46,42.04,-0.57077626,66.69856459,69.41,42.04,-9.61604981,73.78,41.17,73.78,1.11,1589096.5,1551130.03333333,1376769.55,1451407.16666667,547330000,503428000,547330000,503428000,-0.1146789,1.57434402,United States,0.35984269,1.67366289,140,0.3,0.15,1.1481057,76.73340338,-23.82553013,-24.11029252,2245397000,39.90430866,3.16141977,6573860000,105.89529436,10.1074,1.5,-35.52233157,-21.16619425,9.763,59.44017115,1.565706,51.59852766,50.45935131,49.87456797,50.68076532,203.4219617,30.3616637,29.09089559,-101.79565985,-106.78005127,177.40192486,63.00790284,59.89026263,85.02993847,2014173000,277264000,-31.28917063,-36.48134742,38.33596716,76.24237196,667087000,107.56793534,1214206000,-35.72295423,-21.24041637,59.98589098,37.98311946,37.7827421,59.37199592,56.37326203,1.99828391,1.91514858,6.94292777,2.01975987,1.9639153,1.64034075,2023-04-25,62.45497718,59.38893773,,,22.61403113,43.57153336,29.10996124,71.67401957,8879719.44444445,-20.0215102,-15.00180952,41.48636808,108303335.088,51.624,51.245,49.48166667,49.6865,26.61506324,5782105000,3.53363439,26.59710448,-21.66415439,1006494000,1170515000,-4.39960372,-21.86017791,2267669000,2326275000,3196699000,119184000,2023-07-25,2.50980392,3.0504384,3.45238802,51.84666667,50.53543957,-7.76561948,-0.07648184,9.39920452,50.602,47.782,55.55125,52.58136912,-35246000,49.51472933,51.22667586,10.2792
PR,Permian Resources Corporation,11.06,1.18938701,0.13,Strong Buy,4566366,50504007.96,6192841834,5.93029491,2.0944,218,Energy Minerals,Integrated Oil,11.115,9.79,1.0238829,11.535,8.94,-1.77619893,-40.21621622,12.05,8.94,20.2173913,12.05,5.08,23.12,0.2352,6334883.9,6708149.93333333,6436811.26666667,7105554.44444444,69932000,26154000,69932000,26154000,0.91240876,1.18938701,United States,0.65918267,0.65102097,,0.05,0.05,1.8083181,135.36681491,-17.90549788,83.45769216,1734033000,121.22847082,6.27413483,8213120000.000001,249.53392586,1.6124,0.31,22.10776545,476.07476636,1.865,215.5134495,0.39412,10.88057191,10.56363514,10.4346049,10.16675228,195.95554168,27.57390564,22.19171622,-86.04429832,-72.40340072,113.94293334,58.63667822,55.68447699,163.96673651,1249703000,285152000,-33.21513639,43.80916358,121.55309454,57.16840033,2093291000.0000005,272.74253664,515037000.00000006,22.96207104,497.36765136,217.3319643,24.16578886,25.10819679,51.15032621,48.83416602,1.08700246,1.10668061,6.97347807,1.54753446,1.67522338,0.65102097,2023-05-08,65.50960665,60.8000809,,,9.50442725,20.134543,13.56351617,106.94063067,9776444.95412844,-19.07778286,77.45718835,102.59120274,242706564.315,10.848,10.787,10.28566667,10.3115,109.73987598,8723158000,2.7149073,120.36345797,162.39032955,443995000,2119445000.0000005,-4.17980395,159.28977592,2836296000,2914472000,2131264999.9999995,314287000,2023-08-02,2.11981567,3.60156249,3.76080614,10.99666667,10.51597991,19.56756757,1.00456621,83.72093023,10.5305,10.067,9.88775,45.89547948,-14426000,10.31761238,10.76435064,1.7998
MUR,Murphy Oil Corporation,39.28,2.13208528,0.82,Buy,1558815,61230253.2,6131538523.000001,4.86909956,8.1677,691,Energy Minerals,Oil & Gas Production,39.3,36.34,1.3282778,39.92,32.8,-1.52920531,17.60479042,45.66,32.8,-7.29289592,51.285,25.9667,87.375817,0.511273,1556138.5,1775858,1750148.23333333,1735527.87777778,491963000,312383000,491963000,312383000,2.55874674,2.13208528,United States,0.53390327,0.77999111,65,0.825,0.275,2.8004074,47.28773662,-8.07911498,10.5240675,2749487000,40.54655719,3.17485572,8417920000,1383.68244659,6.1283,1.24,-3.71659023,266.42974303,8.0672,1178.88395688,0.930535,38.40540138,37.96127937,37.70015637,37.89755439,43.29927107,24.9220405,21.3138385,-121.73046701,-170.15799276,5.29493976,52.12715692,50.28316432,89.00925268,2199839000,336784000,-17.37713927,-21.75002033,49.12689495,34.33786261,2430576000,1410.06597524,965047000,-3.888705,269.09366838,1164.48854019,22.91689375,30.34986227,44.41056458,45.19138718,1.22262897,1.19347224,6.92468791,1.4759168,1.46573612,0.71818352,2023-05-03,65.13758396,59.60113528,,,12.26491739,27.72562627,17.07353253,50.65391268,6107293.77713459,-14.82082791,-3.60419292,35.99511958,146201386.79999998,38.152,38.183,37.71966667,37.3171,0.03893278,10188529000,-1.16814008,-3.35056737,-17.24116832,801841000,2742959000,-1.55218243,-19.15905892,5160059000,4883861000,4220140000.000001,156098000,2023-08-03,3.20378151,2.69303071,3.65602421,38.88666667,38.04821382,-7.77177741,2.88108958,34.33652531,38.1555,36.5888,40.3687,42.97300807,-128219000,37.48349407,38.22546956,6.215
ELF,"e.l.f. Beauty, Inc.",112.34,2.12727273,2.34,Strong Buy,783297,87995584.98,6051426362.000001,101.1616389,1.1716,339,Consumer Non-Durables,Household/Personal Care,115.79,100.24,0.4141586,115.79,83.8,33.51556929,579.2019347,115.79,48.1,120.23132719,115.79,30.55,115.79,6.705,1042741.7,1188309.03333333,1059261.68333333,1026971.82222222,120778000,120778000,120778000,120778000,-1.6545566,2.12727273,United States,0.19991144,2.80918908,,0,0,,65.82559938,-52.23948175,53.4922767,90307000,58.70340755,66.58194118,4625820000,174.00197141,1.1119,0.42,-16.16486407,892.38754325,1.1105,173.45481409,0.56152,111.81740858,108.97191778,106.43535653,90.99900711,581.59237836,17.30345309,17.30345309,31.21350292,186.14042739,581.59237836,64.39973464,63.61506727,62.1941244,372774000,123458000,32.31801423,103.27658313,63.91437309,75.0163734,-38611000,182.63665595,61530000,-14.96466893,944.0874036,182.63665595,10.62980699,10.62980699,11.77225643,11.77225643,14.69664779,14.69664779,63.52942525,10.9927843,10.73971712,2.05603097,2023-05-24,57.24668014,59.58149476,,,11.28749543,17.0102537,13.63769349,47.60592113,1707504.42477876,27.85644581,78.20611595,47.60592113,50921970.1746,112.212,111.585,107.57433333,89.9041,20.41295347,595601000,7.13693394,20.41295347,-29.77239511,303325000,82167000,-3.01803503,-29.77239511,184584000,184584000,578844000,53867100,2023-08-03,2.99048482,3.19623878,2.63814515,111.99666667,109.38599485,100,-2.10874869,253.49276274,108.967,100.4214,70.50665,11.06930365,0,101.57453339,111.24737009,1.1726
ALTR,Altair Engineering Inc.,73.69,2.64660816,1.9,Buy,336411,24790126.59,5962937720.000001,,-0.7217,3000,Technology Services,Packaged Software,78.4899,70.89,1.2996192,78.4899,65.56,3.68650626,112.05755396,78.4899,48.54,50.54136874,78.4899,43.17,82.96,16.55,237035.7,345076.73333333,294513.38333333,315572.72222222,316146000,378377000,316146000,378377000,-2.83491561,2.64660816,United States,0.56017169,1.81196029,,0,0,,-52.94534055,32.89984472,-25.61920626,11537000,-70.82637941,513.52446217,5744170000,-373.57019064,-0.5465,0.36,-117.69398115,-118.23617339,-0.7341,-326.05919907,0.137933,73.42606433,73.71303394,73.36700917,68.55591159,-44.35600848,5.22909855,14.48604432,468.52309823,1498.22024472,251.53116872,73.71662347,73.47469376,9.51267067,421822000,125485000,6.56809709,2.62523001,7.65291262,39.1313826,-38406000,-393.84807824,-43429000,-116.23704932,-116.99340736,-389.55788749,-7.58955019,-9.83899017,-2.95200631,-4.49994295,10.35006798,9.79344587,70.51808862,10.21528157,10.234318,1.81196029,2023-05-04,49.52423424,50.72454569,32.480982,33.88570619,-4.82367189,-9.28396544,-7.61933321,7.5241601,190740.33333333,3.491177,3.91348158,6.76950961,52496544.044,73.612,73.784,74.314,69.4595,3.56433346,1226172000,1.77914202,8.15760922,48.19783121,544302000,339971000,-0.05468063,33.33137241,635002000,619267000,572221000,80919200,2023-08-03,3.26513453,2.0623895,2.26850665,72.91333333,74.46750892,59.53669625,-2.39735099,39.01150726,74.288,72.0044,58.88375,-6.7415303,0,72.22435671,73.6896315,-0.5465
WTS,"Watts Water Technologies, Inc.",178.63,2.04512996,3.58,Buy,183461,32771638.43,5960183237,22.88455872,7.8291,4600,Producer Manufacturing,Industrial Machinery,184.74,172.71,1.321201,184.74,156.29,13.06411798,118.64137087,184.74,150.92,17.42703129,184.74,118.48,212,4.502469,116498.8,115210.7,113094.78333333,123495.45555556,310800000,311800000,310800000,311800000,-2.77581233,2.04512996,United States,0.10982315,2.55880868,14.85148515,1.16,0.3,0.8061356,19.57236842,16.97645601,14.00966184,375100000,19.07936508,15.452368,5206050000,53.13529328,7.4851,1.92,-5.68903213,19.77797073,7.8057,48.11012865,2.0375,178.04733392,176.76654896,175.01152465,167.72720627,27.12524335,9.89643849,11.65995976,-78.1972265,472.36842105,97.27659574,44.16771912,44.95975855,13.97470995,874300000,218100000,-0.22872827,9.81873112,12.85353535,47.96339056,-164000000,51.78032589,251500000,-5.6851312,18.71559633,46.61064426,12.70522859,13.1639839,16.35766608,16.88631791,4.56985238,4.42960553,25.81581104,3.01011318,3.03206264,1.54618879,2023-05-03,52.48740392,55.30915234,3.00075777,,13.44360825,20.86672248,18.31286519,9.41300022,430326.08695652,-6.01713489,1.83506045,6.93346243,26987364.348,178.506,179.079,174.22566667,168.605,4.05798664,1990000000,3.06074887,4.55524615,1.58082611,1013800000,147800000,-25.80321285,-26.83168317,630300000,644200000,1979500000,33366090,2023-08-02,2.98438935,1.6576158,2.22523275,177.43666667,177.91823888,21.00663867,-2.44661679,39.64196373,177.7765,170.7638,157.8111,16.15694165,-39500000,172.3243858,178.22467345,7.5075
COKE,"Coca-Cola Consolidated, Inc.",633.11,-0.028423,-0.18,Sell,38841,24590625.51,5934575982,13.07532807,48.5273,17000,Consumer Non-Durables,Beverages: Non-Alcoholic,680.75,630.0421,0.5172856,694.2,529.68,17.89099305,357.21817,694.2,474.28,29.73831431,694.2,405.03,694.2,1.875,32088.9,40795.33333333,38392.16666667,37566.61111111,197648000,289781000,197648000,289781000,-0.45753278,-0.028423,United States,0.60642753,1.66584869,0,1,0.5,0.3159009,32.71759738,16.75315973,57.37876476,907656000,42.22837873,7.0437258,6034770000,126.81192479,45.7398,16.23,-0.54212338,26.381528,48.4202,98.34914549,,637.0026884,645.69296814,644.52537196,601.47628983,-30.09517513,4.12670173,5.67442407,190.00109854,397.56483715,3.87399248,36.78927301,37.77661681,16.9460168,2281287000,624501000,4.6282645,24.87971973,20.14203063,42.55849096,458704000,126.90051693,430158000,-0.26847904,26.48784666,98.11895979,6.9369615,7.1431813,10.38473578,11.55461924,5.32063841,4.80823306,18.25775142,1.03602224,1.09174201,1.25073255,2023-05-03,36.31079972,43.57581843,,,12.59115645,44.64350557,26.11060998,11.47359005,364762.17647059,-0.07330898,11.91177748,11.77814072,4725809.64219,638.196,639.704,656.33566667,590.9863,6.99730145,3799695000,-4.44619864,10.90981958,-19.55736344,1353627000,748485000,-0.86777204,-14.78792184,2861110000,2565442000,6200957000,9373686,2023-08-08,1.7101995,1.93126623,1.54446288,636.03333333,649.49894069,22.83618867,-0.21749752,9.43993086,648.21,646.719,535.1065,9.54304336,-9374000,633.39255303,641.03655124,45.8884
ATI,ATI Inc.,46.05,4.09132007,1.81,Strong Buy,1483155,68299287.75,5919624249.999999,40.66584246,1.3069,6700,Non-Energy Minerals,Other Metals/Minerals,46.11,38.57,1.3994577,46.11,34.1,18.47182917,75.83046964,46.11,33.26,37.13519952,46.11,21.7,119.7,2.1,1213781.6,1177831.2,1167601.23333333,1221052.23333333,584000000,196200000,584000000,196200000,4.11485417,4.09132007,United States,1.5750114,2.81104369,,0,0,,114.25149701,7.81021898,13.87818042,554300000,80.9073107,13.65366092,7571550000,417.69793746,0.955,0.49,-8.50179482,112.04028021,1.1324,2478.99159664,0.547857,44.47539977,41.92178774,40.96690031,38.3572634,168.86446886,2.45046924,-0.20792079,-217.59101735,-42.10526316,97.05469846,17.76590198,17.69059406,110.53444547,681500000,193200000,8.53932584,14.04958678,73.80836576,71.94475859,1530800000,442.67015707,130900000,-8.8426528,126.86084142,28250,3.41240876,4.21039604,10.01042753,10.19306931,5.64774274,5.39860586,,1.71091708,1.81510949,1.24089806,2023-05-04,78.07092039,71.48683343,0.42492179,,3.99136495,19.38240656,6.58702345,37.00978641,572537.31343284,2.74148852,24.4574991,37.34956143,126907856.068,44.446,43.208,40.02633333,39.0033,3.74311584,4287300000,-3.56082419,1.20865891,-4.78285924,2316300000,1727000000,-4.98459507,-5.32317307,3288400000,3073000000,3836000000,128548000,2023-08-02,5.03416856,3.16149574,3.3810233,45.35333333,41.64790287,52.93922285,4.5640327,109.89061076,41.578,38.7972,35.0234,4.91089109,0,39.90824358,43.42790515,1.0267
LNW,"Light & Wonder, Inc.",64.86,1.83702308,1.17,Neutral,411423,26684895.78,5909941496,,-13.2072,6100,Consumer Services,Casinos/Gaming,69.53,62.16,1.6602507,69.53,56.01,7.84835384,33.31963001,69.53,53.77,8.78899698,69.53,40.1,90.2,0.875,532762.5,759231.83333333,558938.58333333,532416.75555556,961000000,1024000000,961000000,1024000000,-5.67190227,1.83702308,United States,3.91170635,2.74454829,,0,0,,24.2962963,-7.88381743,20.65217391,876000000,1.86046512,10.27961358,8679650000,-448.12584198,-13.179,0.23,-31.89407024,-11.71641791,-13.2199,-417.98479819,0.323888,65.00958459,65.52472952,64.91848713,62.35171425,-215.47388781,-23.76592357,-19.73180077,191.03448276,164,-204.25101215,53.90127389,54.32950192,18.15008726,1354000000,367000000,-2.13333333,20.72368421,5.11489993,59.13384486,2919000000,-437.46630728,-1252000000,-33.33333333,-15.38461538,-404.85436893,-7.88216561,-4.09961686,16.67993631,17.7394636,5.96187927,5.85541829,,2.31110345,2.45290605,2.47663551,2023-05-09,43.40552324,49.09362192,8.67834395,8.46743295,-1.53141549,,-1.86899563,16.6744078,411803.27868853,-1.75953079,17.13286713,1.51691949,90236100.53279997,65.062,66.544,64.73733333,61.6446,-23.77267538,6022000000,0.21634215,-24.27062374,-54.85936428,1762000000,3943000000,-0.1266464,-55.64180448,4848000000,4838000000,2512000000,91118400,2023-08-08,2.2197733,2.28107096,3.55200113,64.43666667,66.23580518,8.75251509,-5.14770401,36.66245259,66.2705,63.0874,59.73635,-2.79693487,0,63.87379301,65.67602052,-13.179
ITCI,Intra-Cellular Therapies Inc.,60.98,-2.07162357,-1.29,Sell,1053084,64217062.32,5849542931,,-2.4124,561,Health Technology,Pharmaceuticals: Major,67.05,60.31,0.29930604,67.05,58.2,2.64265275,200.39408867,67.05,42.01,25.65423449,67.05,42.01,67.05,6.75,638554.5,646619.36666667,735618.58333333,797119.14444444,593655000,540458000,150365000,77477000,-3.69551485,-2.07162357,United States,0.02946416,8.87197658,,0,0,,7.77990169,-2.09228035,33.42897739,-238737000,21.61096643,,4629580000,22.07732784,-2.7248,-0.46,0.32285837,40.53672316,-2.4124,33.4087835,-0.594733,62.34178534,63.12520545,62.99558198,59.19416332,-4.56070798,-108.47895044,-79.02834295,-55.46092579,30.5836923,17.39205478,91.83305768,92.26106161,203.38626004,229871000,88555000,9.21794255,178.11626519,207.53979603,47.95170924,-521966000,9.80892237,-256255999.99999997,-0.0613274,38.91623567,24.81500856,-102.37381848,-73.46180591,-105.31812044,-77.05650561,8.81417669,9.2964828,,18.67632134,22.91108742,8.51587571,2023-05-04,33.24427419,41.18754891,53.81840408,46.26043062,-28.68982824,-32.13129066,-31.42946276,198.69330361,446192.51336898,8.46373579,172.33398103,201.80909789,93385202.33520003,62.684,62.62,63.159,57.5827,54.06122854,722158000,-4.32205411,-16.85762969,-21.11934099,706094000,18492000,-7.72915523,-24.18825845,98710000,94548000,250314000,95925600,2023-08-08,3.6312386,3.07785098,4.42347918,61.26333333,63.69726681,15.29589715,-3.06787474,6.85123533,63.7855,63.1856,53.4481,-73.45826465,0,62.03964678,62.80953935,-2.7248
