LongShortCouponFirstIntPmt,PrimaryDealerTendered,PrimaryDealerAccepted,DirectBidderTendered,DirectBidderAccepted,IndirectBidderTendered,IndirectBidderAccepted,CompetitiveTendered,CompetitiveAccepted,NonCompetitiveAccepted,SOMATendered,SOMAAccepted,FIMATendered,FIMAAccepted,TotalTendered,TotalAccepted,BidToCoverRatio,ReleaseTime,AmountAcceptedBelowLowRate,HighAllocationPercentage,LowDiscountRate,HighDiscountRate,MedianDiscountRate,LowYield,HighYield,MedianYield,LowPrice,HighPrice ,MedianPrice,TIINConversionFactor,AccruedInterest,StandardInterestPayment,InterestRate,OriginalCUSIP,UnadjustedPrice,UnadjustedAccruedInterest,TreasuryDirectAccepted,InvestmentRate,AdjustedPrice,AdjustedAccruedInterest,IndexRatio,ResultsPDFName  ,CUSIP    ,Date    ,LowDiscountMargin,HighDiscountMargin,MedianDiscountMargin,Spread,FRNIndexDeterminationDate,FRNIndexDeterminationRate,HighPrice,ResultsPDFName,CUSIP,Date,TreasuryRetailAccepted
                          ,48590000000,15109517500,265000000,255000000,8225750000,4905750000,57080750000,20270267500,1353783000,0,0,376000000,376000000,58810533000,22000050500,2.67,13:01      ,5,91.07,2.05           ,2.135           ,2.1               ,        ,         ,           ,        ,98.914708,           ,                    ,               ,                       ,            ,             ,               ,                         ,938420000.0,2.188         ,             ,                       ,          ,R_20080630_1.pdf,912795J51,20080630.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,44694000000,12493640000,375000000,309940000,9359020000,8358030000,54428020000,21161610000,1651413200,0,0,187000000,187000000,56266433200,23000023200,2.45,13:01      ,5,99.94,1.8            ,1.9             ,1.85              ,        ,         ,           ,        ,99.519722,           ,                    ,               ,                       ,            ,             ,               ,                         ,1281711200.0,1.936         ,             ,                       ,          ,R_20080630_2.pdf,912795G88,20080630.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,61894000000,17556380000,630000000,580000000,10733500000,8495620000,73257500000,26632000000,368105400,0,0,0,0,73625605400,27000105400,2.73,13:01      ,5,4.52,1.6            ,1.85            ,1.775             ,        ,         ,           ,        ,99.856111,           ,                    ,               ,                       ,            ,             ,               ,                         ,156032400.0,1.878         ,             ,                       ,          ,R_20080701_1.pdf,912795F71,20080701.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,37987000000,13337290000,205000000,95000000,4785500000,3435500000,42977500000,16867790000,132218700,0,0,0,0,43109718700,17000008700,2.54,13:01      ,5,18.54,2.2            ,2.295           ,2.265             ,        ,         ,           ,        ,97.6795,           ,                    ,               ,                       ,            ,             ,               ,                         ,88094700.0,2.368         ,             ,                       ,          ,R_20080701_2.pdf,912795Q87,20080701.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,45205000000,10576260000,275000000,155000000,14704945000,10638975000,60184945000,21370235000,1430231500,0,0,200000000,200000000,61815176500,23000466500,2.69,13:01      ,5,2.58,2.0            ,2.06            ,2.03              ,        ,         ,           ,        ,98.958556,           ,                    ,               ,                       ,            ,             ,               ,                         ,1088067500.0,2.111         ,             ,                       ,          ,R_20080707_1.pdf,912795J69,20080707.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,49690000000,15167370000,325000000,235000000,9001366000,6786366000,59016366000,22188736000,1611283400,0,0,200000000,200000000,60827649400,24000019400,2.53,13:01      ,5,67.82,1.75           ,1.865           ,1.82              ,        ,         ,           ,        ,99.528569,           ,                    ,               ,                       ,            ,             ,               ,                         ,1213248900.0,1.9           ,             ,                       ,          ,R_20080707_2.pdf,912795G96,20080707.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,26310000000,5278400000,30000000,30000000,1862000000,684980000,28202000000,5993380000,6700000,0,0,0,0,28208700000,6000080000,4.7,11:31      ,5,41.68,1.84           ,1.93            ,1.9               ,        ,         ,           ,        ,99.962472,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,1.958         ,             ,                       ,          ,R_20080708_1.pdf,912795F55,20080708.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,56153000000,19123245000,405000000,315935000,12295000000,8069675000,68853000000,27508855000,391271800,493784000,493784000,100000000,100000000,69838055800,28493910800,2.48,13:01      ,5,21.87,1.75           ,1.865           ,1.83              ,        ,         ,           ,        ,99.854944,           ,                    ,               ,                       ,            ,             ,               ,                         ,222010800.0,1.894         ,             ,                       ,          ,R_20080708_2.pdf,912795F89,20080708.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,11264000000,4921510000,35500000,35500000,3204920000,2905020000,14504420000,7862030000,88011300,0,0,50000000,50000000,14642431300,8000041300,1.83,13:01      ,5,55.02,               ,                ,                  ,1.3     ,1.485    ,1.42       ,        ,98.981282,           ,3.188184454         ,               ,                       ,1.375       ,             ,98.981282      ,                         ,24863300.0,              ,98.981282    ,                       ,1.0       ,R_20080710_1.pdf,912828JE1,20080710.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,50580000000,11153264000,8400000000,8319048000,5626600000,2623400000,64606600000,22095712000,1904312400,0,0,0,0,66510912400,24000024400,2.77,13:01      ,5,40.08,1.45           ,1.61            ,1.575             ,        ,         ,           ,        ,99.593028,           ,                    ,               ,                       ,            ,             ,               ,                         ,1324457400.0,1.639         ,             ,                       ,          ,R_20080714_1.pdf,912795H20,20080714.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,42590000000,8765750000,8115000000,8115000000,7508085000,4098085000,58213085000,20978835000,1696172600,0,0,325000000,325000000,60234257600,23000007600,2.62,13:01      ,5,94.5,1.75           ,1.955           ,1.9               ,        ,         ,           ,        ,99.011639,           ,                    ,               ,                       ,            ,             ,               ,                         ,1109922500.0,2.002         ,             ,                       ,          ,R_20080714_2.pdf,912795J77,20080714.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,67897000000,23353960000,1460000000,710080000,14290440000,9351040000,83647440000,33415080000,585045400,2914729700,2914729700,0,0,87147215100,36914855100,2.48,13:01      ,5,50.08,1.15           ,1.5             ,1.35              ,        ,         ,           ,        ,99.883333,           ,                    ,               ,                       ,            ,             ,               ,                         ,230239400.0,1.523         ,             ,                       ,          ,R_20080715_1.pdf,912795F97,20080715.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,29942000000,7061600000,130000000,130000000,1830000000,1795000000,31902000000,8986600000,3415000,0,0,10000000,10000000,31915415000,9000015000,3.55,11:31      ,5,14.8,1.2            ,1.565           ,1.5               ,        ,         ,           ,        ,99.960875,           ,                    ,               ,                       ,            ,             ,               ,                         ,0.0,1.587         ,             ,                       ,          ,R_20080721_1.pdf,912795F71,20080721.0,                 ,                  ,                    ,      ,                         ,,,,,,
                          ,41790000000,8719000000,140000000,105000000,15035015000,11740565000,56965015000,20564565000,2015531800,0,0,420000000,420000000,59400546800,23000096800,2.58,13:01      ,5,0.6,1.84           ,1.92            ,1.9               ,        ,         ,           ,        ,99.029333,           ,                    ,               ,                       ,            ,             ,               ,                         ,1303973800.0,1.966         ,             ,                       ,          ,R_20080721_2.pdf,912795J85,20080721.0,                 ,                  ,                    ,      ,                         ,,,,,,
