Accrual Date,Asset Class,Currency,Exchange,FX Rate,Location,Market Currency,Market Value,Name,Notional Value,Price,Sector,Shares,Ticker,Type,Weight (%),as_of_date,etf_name,etf_ticker
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"611,066,610.63",ILLINOIS TOOL INC,"611,066,610.63",243.81,Industrials,"2,506,323.00",ITW,,0.18,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"601,540,831.45",MICRON TECHNOLOGY INC,"601,540,831.45",60.65,Information Technology,"9,918,233.00",MU,,0.18,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"595,299,667.33",SYNOPSYS INC,"595,299,667.33",431.29,Information Technology,"1,380,277.00",SNPS,,0.18,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"593,159,183.40",CME GROUP INC CLASS A,"593,159,183.40",181.95,Financials,"3,260,012.00",CME,,0.18,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"585,328,230.70",NORTHROP GRUMMAN CORP,"585,328,230.70",452.45,Industrials,"1,293,686.00",NOC,,0.18,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"577,422,688.32",AIR PRODUCTS AND CHEMICALS INC,"577,422,688.32",286.84,Materials,"2,013,048.00",APD,,0.17,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"570,394,770.66",WASTE MANAGEMENT INC,"570,394,770.66",170.01,Industrials,"3,355,066.00",WM,,0.17,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"569,752,947.18",INTERCONTINENTAL EXCHANGE INC,"569,752,947.18",112.29,Financials,"5,073,942.00",ICE,,0.17,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"568,299,075.02",COLGATE-PALMOLIVE,"568,299,075.02",75.59,Consumer Staples,"7,518,178.00",CL,,0.17,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"566,779,933.66",KLA CORP,"566,779,933.66",455.83,Information Technology,"1,243,402.00",KLAC,,0.17,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"560,706,450.30",CADENCE DESIGN SYSTEMS INC,"560,706,450.30",226.89,Information Technology,"2,471,270.00",CDNS,,0.17,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"545,028,002.00",HCA HEALTHCARE INC,"545,028,002.00",291.49,Health Care,"1,869,800.00",HCA,,0.16,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"543,991,997.25",TARGET CORP,"543,991,997.25",130.05,Consumer Staples,"4,182,945.00",TGT,,0.16,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"543,239,516.16",SHERWIN WILLIAMS,"543,239,516.16",255.42,Materials,"2,126,848.00",SHW,,0.16,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"534,438,449.49",ACTIVISION BLIZZARD INC,"534,438,449.49",82.43,Communication,"6,483,543.00",ATVI,,0.16,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"533,526,406.70",FORD MOTOR CO,"533,526,406.70",14.98,Consumer Discretionary,"35,615,915.00",F,,0.16,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"526,546,635.00",FEDEX CORP,"526,546,635.00",251.25,Industrials,"2,095,708.00",FDX,,0.16,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"519,452,253.32",CHIPOTLE MEXICAN GRILL INC,"519,452,253.32","2,077.46",Consumer Discretionary,"250,042.00",CMG,,0.16,2023-07-07,iShares Core S&P 500 ETF,ivv
"Jan 01, 1970",Equity,USD,NASDAQ,1.0,United States,USD,"515,577,002.04",OREILLY AUTOMOTIVE INC,"515,577,002.04",934.47,Consumer Discretionary,"551,732.00",ORLY,,0.15,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"509,759,749.20",MCKESSON CORP,"509,759,749.20",414.80,Health Care,"1,228,929.00",MCK,,0.15,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"501,915,477.84",FREEPORT MCMORAN INC,"501,915,477.84",38.64,Materials,"12,989,531.00",FCX,,0.15,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"499,020,841.55",GENERAL MOTORS,"499,020,841.55",39.61,Consumer Discretionary,"12,598,355.00",GM,,0.15,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"495,889,342.60",EDWARDS LIFESCIENCES CORP,"495,889,342.60",90.26,Health Care,"5,494,010.00",EW,,0.15,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"487,067,738.58",HUMANA INC,"487,067,738.58",430.14,Health Care,"1,132,347.00",HUM,,0.15,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"486,418,088.88",3M,"486,418,088.88",97.29,Industrials,"4,999,672.00",MMM,,0.15,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"485,651,316.15",MOODYS CORP,"485,651,316.15",339.57,Financials,"1,430,195.00",MCO,,0.15,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"480,354,995.34",NXP SEMICONDUCTORS NV,"480,354,995.34",204.06,Information Technology,"2,353,989.00",NXPI,,0.14,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"467,734,015.84",NORFOLK SOUTHERN CORP,"467,734,015.84",226.72,Industrials,"2,063,047.00",NSC,,0.14,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"460,653,078.86",EMERSON ELECTRIC,"460,653,078.86",88.94,Industrials,"5,179,369.00",EMR,,0.14,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"460,220,635.38",ROPER TECHNOLOGIES INC,"460,220,635.38",476.41,Information Technology,"966,018.00",ROP,,0.14,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"454,334,007.81",PNC FINANCIAL SERVICES GROUP INC,"454,334,007.81",125.61,Financials,"3,617,021.00",PNC,,0.14,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"454,062,591.21",CROWN CASTLE INC,"454,062,591.21",115.53,Real Estate,"3,930,257.00",CCI,,0.14,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"453,807,671.52",MARATHON PETROLEUM CORP,"453,807,671.52",118.02,Energy,"3,845,176.00",MPC,,0.14,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"451,149,550.70",AMPHENOL CORP CLASS A,"451,149,550.70",83.62,Information Technology,"5,395,235.00",APH,,0.14,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"446,680,605.72",PARKER-HANNIFIN CORP,"446,680,605.72",384.17,Industrials,"1,162,716.00",PH,,0.13,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"445,138,945.63",DEXCOM INC,"445,138,945.63",126.71,Health Care,"3,513,053.00",DXCM,,0.13,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"443,636,270.73",MOTOROLA SOLUTIONS INC,"443,636,270.73",291.87,Information Technology,"1,519,979.00",MSI,,0.13,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"441,083,753.56",FORTINET INC,"441,083,753.56",74.68,Information Technology,"5,906,317.00",FTNT,,0.13,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"437,215,881.60",PIONEER NATURAL RESOURCE,"437,215,881.60",206.40,Energy,"2,118,294.00",PXD,,0.13,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"436,591,673.85",GENERAL DYNAMICS CORP,"436,591,673.85",214.15,Industrials,"2,038,719.00",GD,,0.13,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"433,858,085.72",MARRIOTT INTERNATIONAL INC CLASS A,"433,858,085.72",185.66,Consumer Discretionary,"2,336,842.00",MAR,,0.13,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"430,028,887.90",MICROCHIP TECHNOLOGY INC,"430,028,887.90",86.62,Information Technology,"4,964,545.00",MCHP,,0.13,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"424,018,515.96",US BANCORP,"424,018,515.96",33.54,Financials,"12,642,174.00",USB,,0.13,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"417,616,479.72",TRANSDIGM GROUP INC,"417,616,479.72",883.08,Industrials,"472,909.00",TDG,,0.13,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"415,980,988.80",JOHNSON CONTROLS INTERNATIONAL PLC,"415,980,988.80",66.90,Industrials,"6,217,952.00",JCI,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"415,523,278.20",ARTHUR J GALLAGHER,"415,523,278.20",214.05,Financials,"1,941,244.00",AJG,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"413,877,277.44",KIMBERLY CLARK CORP,"413,877,277.44",135.36,Consumer Staples,"3,057,604.00",KMB,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"413,526,908.08",PHILLIPS,"413,526,908.08",99.44,Energy,"4,158,557.00",PSX,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"411,758,688.87",AUTOZONE INC,"411,758,688.87","2,469.51",Consumer Discretionary,"166,737.00",AZO,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"411,716,860.80",ECOLAB INC,"411,716,860.80",183.40,Materials,"2,244,912.00",ECL,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"411,689,356.72",PUBLIC STORAGE REIT,"411,689,356.72",287.09,Real Estate,"1,434,008.00",PSA,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"411,002,116.91",SEMPRA,"411,002,116.91",144.13,Utilities,"2,851,607.00",SRE,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"404,433,904.32",ESTEE LAUDER INC CLASS A,"404,433,904.32",192.46,Consumer Staples,"2,101,392.00",EL,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"400,133,668.50",GENERAL MILLS INC,"400,133,668.50",75.17,Consumer Staples,"5,323,050.00",GIS,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"399,299,633.84",TE CONNECTIVITY LTD,"399,299,633.84",139.82,Information Technology,"2,855,812.00",TEL,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"395,766,844.40",DOMINION ENERGY INC,"395,766,844.40",52.24,Utilities,"7,575,935.00",D,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"393,249,010.41",AMERICAN ELECTRIC POWER INC,"393,249,010.41",84.29,Utilities,"4,665,429.00",AEP,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"391,210,684.26",AUTODESK INC,"391,210,684.26",201.57,Information Technology,"1,940,818.00",ADSK,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"391,014,297.39",TRANE TECHNOLOGIES PLC,"391,014,297.39",189.19,Industrials,"2,066,781.00",TT,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"389,820,983.10",PACCAR INC,"389,820,983.10",82.31,Industrials,"4,736,010.00",PCAR,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"386,891,648.85",MONSTER BEVERAGE CORP,"386,891,648.85",55.87,Consumer Staples,"6,924,855.00",MNST,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"385,049,402.98",ARCHER DANIELS MIDLAND,"385,049,402.98",78.01,Consumer Staples,"4,935,898.00",ADM,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"384,818,921.16",TRUIST FINANCIAL CORP,"384,818,921.16",31.88,Financials,"12,070,857.00",TFC,,0.12,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"381,745,498.20",AMERICAN INTERNATIONAL GROUP INC,"381,745,498.20",58.20,Financials,"6,559,201.00",AIG,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"381,640,363.03",OCCIDENTAL PETROLEUM CORP,"381,640,363.03",58.61,Energy,"6,511,523.00",OXY,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"376,386,283.84",VALERO ENERGY CORP,"376,386,283.84",114.88,Energy,"3,276,343.00",VLO,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"376,242,107.04",CINTAS CORP,"376,242,107.04",480.24,Industrials,"783,446.00",CTAS,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"374,630,512.55",IDEXX LABORATORIES INC,"374,630,512.55",498.01,Health Care,"752,255.00",IDXX,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"373,841,844.68",CAPITAL ONE FINANCIAL CORP,"373,841,844.68",108.04,Financials,"3,460,217.00",COF,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"373,227,770.87",CARRIER GLOBAL CORP,"373,227,770.87",49.33,Industrials,"7,565,939.00",CARR,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"370,429,499.82",CONSTELLATION BRANDS INC CLASS A,"370,429,499.82",253.49,Consumer Staples,"1,461,318.00",STZ,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"369,194,721.28",EXELON CORP,"369,194,721.28",40.96,Utilities,"9,013,543.00",EXC,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"369,153,702.90",CORTEVA INC,"369,153,702.90",57.30,Materials,"6,442,473.00",CTVA,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"368,723,549.30",NUCOR CORP,"368,723,549.30",161.95,Materials,"2,276,774.00",NUE,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"365,172,747.90",ON SEMICONDUCTOR CORP,"365,172,747.90",93.30,Information Technology,"3,913,963.00",ON,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"364,584,877.47",IQVIA HOLDINGS INC,"364,584,877.47",216.81,Health Care,"1,681,587.00",IQV,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"363,451,522.07",REALTY INCOME REIT CORP,"363,451,522.07",59.57,Real Estate,"6,101,251.00",O,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"361,343,782.20",WILLIAMS INC,"361,343,782.20",32.73,Energy,"11,040,140.00",WMB,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"360,826,373.34",BIOGEN INC,"360,826,373.34",275.07,Health Care,"1,311,762.00",BIIB,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"359,502,069.94",WELLTOWER INC,"359,502,069.94",79.81,Real Estate,"4,504,474.00",WELL,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"359,313,228.50",TRAVELERS COMPANIES INC,"359,313,228.50",171.65,Financials,"2,093,290.00",TRV,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"357,562,848.00",ARISTA NETWORKS INC,"357,562,848.00",158.00,Information Technology,"2,263,056.00",ANET,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"355,708,736.64",HILTON WORLDWIDE HOLDINGS INC,"355,708,736.64",148.32,Consumer Discretionary,"2,398,252.00",HLT,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"353,178,698.58",MODERNA INC,"353,178,698.58",118.87,Health Care,"2,971,134.00",MRNA,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"351,312,848.25",SIMON PROPERTY GROUP REIT INC,"351,312,848.25",118.55,Real Estate,"2,963,415.00",SPG,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"350,215,728.48",CHARTER COMMUNICATIONS INC CLASS A,"350,215,728.48",371.94,Communication,"941,592.00",CHTR,,0.11,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"349,018,355.16",AFLAC INC,"349,018,355.16",70.04,Financials,"4,983,129.00",AFL,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"342,512,117.64",COPART INC,"342,512,117.64",88.11,Industrials,"3,887,324.00",CPRT,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"342,298,026.00",MSCI INC,"342,298,026.00",471.75,Financials,"725,592.00",MSCI,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"341,318,825.87",SYSCO CORP,"341,318,825.87",74.33,Consumer Staples,"4,591,939.00",SYY,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"340,383,106.80",DOW INC,"340,383,106.80",53.10,Materials,"6,410,228.00",DOW,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"338,744,408.90",YUM BRANDS INC,"338,744,408.90",133.45,Consumer Discretionary,"2,538,362.00",YUM,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"338,748,237.30",ROCKWELL AUTOMATION INC,"338,748,237.30",325.38,Industrials,"1,041,085.00",ROK,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"336,625,140.65",HESS CORP,"336,625,140.65",134.41,Energy,"2,504,465.00",HES,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"336,242,644.92",DOLLAR GENERAL CORP,"336,242,644.92",169.33,Consumer Staples,"1,985,724.00",DG,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"335,865,205.41",METLIFE INC,"335,865,205.41",57.61,Financials,"5,829,981.00",MET,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"334,224,990.88",L3HARRIS TECHNOLOGIES INC,"334,224,990.88",194.66,Industrials,"1,716,968.00",LHX,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"333,119,122.56",ROSS STORES INC,"333,119,122.56",107.46,Consumer Discretionary,"3,099,936.00",ROST,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"330,728,639.50",CENTENE CORP,"330,728,639.50",66.50,Health Care,"4,973,363.00",CNC,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"329,854,252.48",PAYCHEX INC,"329,854,252.48",113.44,Industrials,"2,907,742.00",PAYX,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"328,099,279.20",AMETEK INC,"328,099,279.20",157.08,Industrials,"2,088,740.00",AME,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"325,339,167.88",OTIS WORLDWIDE CORP,"325,339,167.88",86.86,Industrials,"3,745,558.00",OTIS,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"324,574,876.89",D R HORTON INC,"324,574,876.89",115.39,Consumer Discretionary,"2,812,851.00",DHI,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"324,331,890.82",HERSHEY FOODS,"324,331,890.82",242.98,Consumer Staples,"1,334,809.00",HSY,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"321,302,255.76",COSTAR GROUP INC,"321,302,255.76",86.78,Real Estate,"3,702,492.00",CSGP,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"318,227,446.05",FIDELITY NATIONAL INFORMATION SERV,"318,227,446.05",59.27,Financials,"5,369,115.00",FIS,,0.1,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"315,347,389.40",CUMMINS INC,"315,347,389.40",245.80,Industrials,"1,282,943.00",CMI,,0.09,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"314,073,475.20",WW GRAINGER INC,"314,073,475.20",776.18,Industrials,"404,640.00",GWW,,0.09,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"314,043,173.00",AMERIPRISE FINANCE INC,"314,043,173.00",332.62,Financials,"944,150.00",AMP,,0.09,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"313,878,855.78",XCEL ENERGY INC,"313,878,855.78",62.93,Utilities,"4,987,746.00",XEL,,0.09,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"313,545,609.00",AGILENT TECHNOLOGIES INC,"313,545,609.00",117.00,Health Care,"2,679,877.00",A,,0.09,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"313,136,583.63",PPG INDUSTRIES INC,"313,136,583.63",146.77,Materials,"2,133,519.00",PPG,,0.09,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"305,041,200.00",ELECTRONIC ARTS INC,"305,041,200.00",129.20,Communication,"2,361,000.00",EA,,0.09,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"304,224,560.64",NEWMONT,"304,224,560.64",42.24,Materials,"7,202,286.00",NEM,,0.09,2023-07-07,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"303,777,528.67",BAKER HUGHES CLASS A,"303,777,528.67",33.11,Energy,"9,174,797.00",BKR,,0.09,2023-07-07,iShares Core S&P 500 ETF,ivv
