Accrual Date,Asset Class,Currency,Exchange,FX Rate,Location,Market Currency,Market Value,Name,Notional Value,Price,Sector,Shares,Ticker,Type,Weight (%),as_of_date,etf_name,etf_ticker
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"595,932,216.88",INTERCONTINENTAL EXCHANGE INC,"595,932,216.88",117.04,Financials,"5,091,697.00",ICE,,0.17,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"593,963,004.59",CADENCE DESIGN SYSTEMS INC,"593,963,004.59",239.51,Information Technology,"2,479,909.00",CDNS,,0.17,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"593,703,453.36",KLA CORP,"593,703,453.36",475.82,Information Technology,"1,247,748.00",KLAC,,0.17,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"593,312,232.73",NORTHROP GRUMMAN CORP,"593,312,232.73",457.03,Industrials,"1,298,191.00",NOC,,0.17,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"582,567,565.58",ACTIVISION BLIZZARD INC,"582,567,565.58",89.54,Communication,"6,506,227.00",ATVI,,0.17,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"572,327,211.34",COLGATE-PALMOLIVE,"572,327,211.34",75.86,Consumer Staples,"7,544,519.00",CL,,0.17,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"568,369,682.30",SHERWIN WILLIAMS,"568,369,682.30",266.30,Materials,"2,134,321.00",SHW,,0.17,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"566,772,498.88",WASTE MANAGEMENT INC,"566,772,498.88",168.34,Industrials,"3,366,832.00",WM,,0.17,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"557,521,645.86",TARGET CORP,"557,521,645.86",132.82,Consumer Staples,"4,197,573.00",TGT,,0.16,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"555,368,584.56",HCA HEALTHCARE INC,"555,368,584.56",295.98,Health Care,"1,876,372.00",HCA,,0.16,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"548,513,010.40",FREEPORT MCMORAN INC,"548,513,010.40",42.08,Materials,"13,035,005.00",FCX,,0.16,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"543,547,066.12",FEDEX CORP,"543,547,066.12",258.46,Industrials,"2,103,022.00",FDX,,0.16,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"542,900,078.56",FORD MOTOR CO,"542,900,078.56",15.19,Consumer Discretionary,"35,740,624.00",F,,0.16,2023-07-13,iShares Core S&P 500 ETF,ivv
"Jan 01, 1970",Equity,USD,NASDAQ,1.0,United States,USD,"529,313,058.40",OREILLY AUTOMOTIVE INC,"529,313,058.40",956.06,Consumer Discretionary,"553,640.00",ORLY,,0.15,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"516,065,283.32",3M,"516,065,283.32",102.86,Industrials,"5,017,162.00",MMM,,0.15,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"514,147,074.98",CHIPOTLE MEXICAN GRILL INC,"514,147,074.98","2,048.86",Consumer Discretionary,"250,943.00",CMG,,0.15,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"513,228,349.41",EDWARDS LIFESCIENCES CORP,"513,228,349.41",93.09,Health Care,"5,513,249.00",EW,,0.15,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"512,019,265.50",GENERAL MOTORS,"512,019,265.50",40.50,Consumer Discretionary,"12,642,451.00",GM,,0.15,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"511,475,885.64",NXP SEMICONDUCTORS NV,"511,475,885.64",216.52,Information Technology,"2,362,257.00",NXPI,,0.15,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"505,238,721.18",MCKESSON CORP,"505,238,721.18",409.69,Health Care,"1,233,222.00",MCK,,0.15,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"503,062,467.30",MOODYS CORP,"503,062,467.30",350.51,Financials,"1,435,230.00",MCO,,0.15,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"483,445,947.60",NORFOLK SOUTHERN CORP,"483,445,947.60",233.52,Industrials,"2,070,255.00",NSC,,0.14,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"482,130,061.38",HUMANA INC,"482,130,061.38",424.29,Health Care,"1,136,322.00",HUM,,0.14,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"479,832,738.40",EMERSON ELECTRIC,"479,832,738.40",92.32,Industrials,"5,197,495.00",EMR,,0.14,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"472,326,259.02",DEXCOM INC,"472,326,259.02",133.98,Health Care,"3,525,349.00",DXCM,,0.14,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"471,097,205.52",PNC FINANCIAL SERVICES GROUP INC,"471,097,205.52",129.79,Financials,"3,629,688.00",PNC,,0.14,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"465,155,292.02",PARKER-HANNIFIN CORP,"465,155,292.02",398.66,Industrials,"1,166,797.00",PH,,0.14,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"464,201,978.50",ROPER TECHNOLOGIES INC,"464,201,978.50",478.85,Information Technology,"969,410.00",ROP,,0.14,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"464,096,909.16",AMPHENOL CORP CLASS A,"464,096,909.16",85.72,Information Technology,"5,414,103.00",APH,,0.14,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"463,757,097.81",FORTINET INC,"463,757,097.81",78.25,Information Technology,"5,926,987.00",FTNT,,0.14,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"462,727,868.96",MARATHON PETROLEUM CORP,"462,727,868.96",119.92,Energy,"3,858,638.00",MPC,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"460,130,962.44",MICROCHIP TECHNOLOGY INC,"460,130,962.44",92.36,Information Technology,"4,981,929.00",MCHP,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"457,453,652.80",PIONEER NATURAL RESOURCE,"457,453,652.80",215.20,Energy,"2,125,714.00",PXD,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"455,023,548.69",CROWN CASTLE INC,"455,023,548.69",115.37,Real Estate,"3,944,037.00",CCI,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"454,301,022.49",US BANCORP,"454,301,022.49",35.81,Financials,"12,686,429.00",USB,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"449,021,365.92",MARRIOTT INTERNATIONAL INC CLASS A,"449,021,365.92",191.48,Consumer Discretionary,"2,345,004.00",MAR,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"445,625,512.64",MOTOROLA SOLUTIONS INC,"445,625,512.64",292.16,Information Technology,"1,525,279.00",MSI,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"443,872,823.04",GENERAL DYNAMICS CORP,"443,872,823.04",216.96,Industrials,"2,045,874.00",GD,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"430,014,829.26",PUBLIC STORAGE REIT,"430,014,829.26",298.82,Real Estate,"1,439,043.00",PSA,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Money Market,USD,-,1.0,United States,USD,"429,945,991.88",BLK CSH FND TREASURY SL AGENCY,"429,945,991.88",1.00,Cash and/or Derivatives,"429,945,992.00",XTSLA,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"429,231,370.65",JOHNSON CONTROLS INTERNATIONAL PLC,"429,231,370.65",68.79,Industrials,"6,239,735.00",JCI,,0.13,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"428,079,880.56",PHILLIPS,"428,079,880.56",102.58,Energy,"4,173,132.00",PSX,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"427,976,558.76",SEMPRA,"427,976,558.76",149.56,Utilities,"2,861,571.00",SRE,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"424,688,277.60",AUTOZONE INC,"424,688,277.60","2,538.18",Consumer Discretionary,"167,320.00",AZO,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"424,107,122.40",TRANSDIGM GROUP INC,"424,107,122.40",893.70,Industrials,"474,552.00",TDG,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"421,831,117.18",AUTODESK INC,"421,831,117.18",216.59,Information Technology,"1,947,602.00",ADSK,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"419,756,025.48",ECOLAB INC,"419,756,025.48",186.33,Materials,"2,252,756.00",ECL,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"416,546,827.24",ARTHUR J GALLAGHER,"416,546,827.24",213.83,Financials,"1,948,028.00",AJG,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"413,546,821.80",KIMBERLY CLARK CORP,"413,546,821.80",134.78,Consumer Staples,"3,068,310.00",KMB,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"408,623,401.84",AMERICAN ELECTRIC POWER INC,"408,623,401.84",87.28,Utilities,"4,681,753.00",AEP,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"408,036,733.02",TE CONNECTIVITY LTD,"408,036,733.02",142.38,Information Technology,"2,865,829.00",TEL,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"407,630,416.23",PACCAR INC,"407,630,416.23",85.77,Industrials,"4,752,599.00",PCAR,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"407,538,764.34",ESTEE LAUDER INC CLASS A,"407,538,764.34",193.26,Consumer Staples,"2,108,759.00",EL,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"407,244,136.62",TRUIST FINANCIAL CORP,"407,244,136.62",33.62,Financials,"12,113,151.00",TFC,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"405,350,768.48",TRANE TECHNOLOGIES PLC,"405,350,768.48",195.44,Industrials,"2,074,042.00",TT,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"403,310,359.68",CARRIER GLOBAL CORP,"403,310,359.68",53.12,Industrials,"7,592,439.00",CARR,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"403,235,963.52",DOMINION ENERGY INC,"403,235,963.52",53.04,Utilities,"7,602,488.00",D,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"402,213,384.00",IDEXX LABORATORIES INC,"402,213,384.00",532.80,Health Care,"754,905.00",IDXX,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"401,468,190.72",OCCIDENTAL PETROLEUM CORP,"401,468,190.72",61.44,Energy,"6,534,313.00",OXY,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"400,781,487.60",ON SEMICONDUCTOR CORP,"400,781,487.60",102.04,Information Technology,"3,927,690.00",ON,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"399,506,191.74",GENERAL MILLS INC,"399,506,191.74",74.79,Consumer Staples,"5,341,706.00",GIS,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"396,473,379.72",CAPITAL ONE FINANCIAL CORP,"396,473,379.72",114.18,Financials,"3,472,354.00",COF,,0.12,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"394,293,579.46",MONSTER BEVERAGE CORP,"394,293,579.46",56.74,Consumer Staples,"6,949,129.00",MNST,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"392,142,943.92",ARCHER DANIELS MIDLAND,"392,142,943.92",79.17,Consumer Staples,"4,953,176.00",ADM,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"388,761,164.96",CINTAS CORP,"388,761,164.96",494.48,Industrials,"786,202.00",CTAS,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"387,622,813.50",AMERICAN INTERNATIONAL GROUP INC,"387,622,813.50",58.89,Financials,"6,582,150.00",AIG,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"386,712,384.24",NUCOR CORP,"386,712,384.24",169.26,Materials,"2,284,724.00",NUE,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"382,914,321.66",ARISTA NETWORKS INC,"382,914,321.66",168.61,Information Technology,"2,271,006.00",ANET,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"381,523,625.58",EXELON CORP,"381,523,625.58",42.18,Utilities,"9,045,131.00",EXC,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"379,772,738.41",VALERO ENERGY CORP,"379,772,738.41",115.51,Energy,"3,287,791.00",VLO,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"379,558,900.02",WILLIAMS INC,"379,558,900.02",34.26,Energy,"11,078,777.00",WMB,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"377,490,500.42",MODERNA INC,"377,490,500.42",126.61,Health Care,"2,981,522.00",MRNA,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"373,173,079.50",REALTY INCOME REIT CORP,"373,173,079.50",60.95,Real Estate,"6,122,610.00",O,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"370,647,512.25",CONSTELLATION BRANDS INC CLASS A,"370,647,512.25",252.75,Consumer Staples,"1,466,459.00",STZ,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"370,619,036.10",IQVIA HOLDINGS INC,"370,619,036.10",219.63,Health Care,"1,687,470.00",IQV,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"365,912,202.81",BIOGEN INC,"365,912,202.81",277.97,Health Care,"1,316,373.00",BIIB,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"365,542,423.14",HILTON WORLDWIDE HOLDINGS INC,"365,542,423.14",151.89,Consumer Discretionary,"2,406,626.00",HLT,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"365,508,870.48",WELLTOWER INC,"365,508,870.48",80.86,Real Estate,"4,520,268.00",WELL,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"362,474,098.36",CHARTER COMMUNICATIONS INC CLASS A,"362,474,098.36",383.62,Communication,"944,878.00",CHTR,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"362,451,538.08",MSCI INC,"362,451,538.08",497.78,Financials,"728,136.00",MSCI,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"362,328,157.52",SIMON PROPERTY GROUP REIT INC,"362,328,157.52",121.84,Real Estate,"2,973,803.00",SPG,,0.11,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"357,782,345.32",ROCKWELL AUTOMATION INC,"357,782,345.32",342.46,Industrials,"1,044,742.00",ROK,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"356,959,780.14",D R HORTON INC,"356,959,780.14",126.46,Consumer Discretionary,"2,822,709.00",DHI,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"354,205,806.00",COPART INC,"354,205,806.00",90.80,Industrials,"3,900,945.00",CPRT,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"353,363,604.88",TRAVELERS COMPANIES INC,"353,363,604.88",168.22,Financials,"2,100,604.00",TRV,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"353,056,435.11",CORTEVA INC,"353,056,435.11",54.61,Materials,"6,465,051.00",CTVA,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"351,696,656.54",PAYCHEX INC,"351,696,656.54",120.53,Industrials,"2,917,918.00",PAYX,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"351,170,833.30",HESS CORP,"351,170,833.30",139.73,Energy,"2,513,210.00",HES,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"349,789,591.70",AFLAC INC,"349,789,591.70",69.95,Financials,"5,000,566.00",AFL,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"348,716,667.00",DOW INC,"348,716,667.00",54.21,Materials,"6,432,700.00",DOW,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"346,792,095.48",ROSS STORES INC,"346,792,095.48",111.48,Consumer Discretionary,"3,110,801.00",ROST,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"346,300,812.70",YUM BRANDS INC,"346,300,812.70",135.95,Consumer Discretionary,"2,547,266.00",YUM,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"346,167,339.62",METLIFE INC,"346,167,339.62",59.17,Financials,"5,850,386.00",MET,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"341,938,046.22",L3HARRIS TECHNOLOGIES INC,"341,938,046.22",198.46,Industrials,"1,722,957.00",LHX,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"337,720,173.42",SYSCO CORP,"337,720,173.42",73.29,Consumer Staples,"4,607,998.00",SYY,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"334,745,279.94",OTIS WORLDWIDE CORP,"334,745,279.94",89.06,Industrials,"3,758,649.00",OTIS,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"331,742,466.58",AMETEK INC,"331,742,466.58",158.27,Industrials,"2,096,054.00",AME,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"330,105,215.22",DOLLAR GENERAL CORP,"330,105,215.22",165.66,Consumer Staples,"1,992,667.00",DG,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"329,525,655.13",COSTAR GROUP INC,"329,525,655.13",88.69,Real Estate,"3,715,477.00",CSGP,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"328,635,061.58",NEWMONT,"328,635,061.58",45.47,Materials,"7,227,514.00",NEM,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"327,642,641.52",CUMMINS INC,"327,642,641.52",254.49,Industrials,"1,287,448.00",CMI,,0.1,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"324,381,697.92",PPG INDUSTRIES INC,"324,381,697.92",151.51,Materials,"2,140,992.00",PPG,,0.09,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"323,928,368.40",AMERIPRISE FINANCE INC,"323,928,368.40",341.90,Financials,"947,436.00",AMP,,0.09,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"323,902,628.28",ELECTRONIC ARTS INC,"323,902,628.28",136.71,Communication,"2,369,268.00",EA,,0.09,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"321,986,831.88",XCEL ENERGY INC,"321,986,831.88",64.33,Utilities,"5,005,236.00",XEL,,0.09,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"321,282,265.90",FIDELITY NATIONAL INFORMATION SERV,"321,282,265.90",59.63,Financials,"5,387,930.00",FIS,,0.09,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"320,962,942.30",AGILENT TECHNOLOGIES INC,"320,962,942.30",119.35,Health Care,"2,689,258.00",A,,0.09,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"319,437,521.04",HERSHEY FOODS,"319,437,521.04",238.48,Consumer Staples,"1,339,473.00",HSY,,0.09,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,NASDAQ,1.0,United States,USD,"319,295,812.20",BAKER HUGHES CLASS A,"319,295,812.20",34.68,Energy,"9,206,915.00",BKR,,0.09,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"317,664,420.00",CENTENE CORP,"317,664,420.00",63.65,Health Care,"4,990,800.00",CNC,,0.09,2023-07-13,iShares Core S&P 500 ETF,ivv
-,Equity,USD,New York Stock Exchange Inc.,1.0,United States,USD,"315,743,296.00",KINDER MORGAN INC,"315,743,296.00",17.60,Energy,"17,939,960.00",KMI,,0.09,2023-07-13,iShares Core S&P 500 ETF,ivv
